lon,lat,depth_m
-71.076835,42.359888,4.877
-71.076749,42.360032,4.877
-71.076872,42.360057,4.877
-71.076957,42.359893,4.877
-71.077246,42.362768,4.877
-71.077491,42.358223,4.877
-71.077455,42.358169,4.877
-71.077330,42.358204,4.877
-71.077370,42.358261,4.877
-71.070303,42.365694,4.877
-71.070668,42.365308,4.877
-71.071579,42.365080,4.877
-71.072338,42.364821,4.877
-71.072788,42.364452,4.877
-71.073180,42.363966,4.877
-71.073449,42.363576,4.877
-71.073603,42.363381,4.877
-71.073373,42.363209,4.877
-71.073410,42.363029,4.877
-71.073414,42.362759,4.877
-71.073509,42.362700,4.877
-71.074031,42.362873,4.877
-71.074298,42.362951,4.877
-71.074529,42.362875,4.877
-71.074772,42.362650,4.877
-71.075038,42.362633,4.877
-71.075387,42.362372,4.877
-71.075559,42.362579,4.877
-71.075755,42.362739,4.877
-71.076265,42.362783,4.877
-71.076423,42.362841,4.877
-71.076595,42.362723,4.877
-71.076521,42.362606,4.877
-71.076739,42.362339,4.877
-71.077018,42.362277,4.877
-71.077358,42.362431,4.877
-71.077552,42.362452,4.877
-71.077904,42.362389,4.877
-71.077954,42.362453,4.877
-71.077651,42.362624,4.877
-71.077516,42.362633,4.877
-71.077261,42.362527,4.877
-71.077123,42.362624,4.877
-71.077148,42.362741,4.877
-71.076813,42.362984,4.877
-71.076678,42.363105,4.877
-71.076481,42.363074,4.877
-71.076253,42.363096,4.877
-71.076077,42.363336,4.877
-71.075937,42.363435,4.877
-71.075949,42.363569,4.877
-71.076059,42.363687,4.877
-71.075852,42.363653,4.877
-71.075740,42.363750,4.877
-71.075500,42.363845,4.877
-71.075330,42.364102,4.877
-71.075214,42.364398,4.877
-71.075160,42.364604,4.877
-71.074992,42.364704,4.877
-71.074690,42.364983,4.877
-71.074408,42.365271,4.877
-71.074169,42.365757,4.877
-71.078117,42.360068,4.877
-71.078055,42.360041,4.877
-71.078102,42.360023,4.877
-71.078175,42.360302,4.877
-71.078110,42.360491,4.877
-71.077892,42.360497,4.877
-71.077706,42.360410,4.877
-71.077758,42.360297,4.877
-71.078062,42.360230,4.877
-71.078179,42.360266,4.877
-71.078575,42.360473,4.877
-71.078426,42.360467,4.877
-71.078450,42.360414,4.877
-71.078596,42.360405,4.877
-71.078938,42.360419,4.877
-71.078785,42.360446,4.877
-71.078798,42.360374,4.877
-71.078922,42.360356,4.877
-71.078938,42.360419,4.877
-71.079579,42.357118,4.877
-71.079515,42.357142,4.877
-71.079993,42.358213,4.877
-71.079892,42.358213,4.877
-71.079746,42.357988,4.877
-71.079701,42.357900,4.877
-71.079821,42.357997,4.877
-71.079993,42.358213,4.877
-71.080646,42.356539,4.877
-71.080518,42.356530,4.877
-71.080485,42.356584,4.877
-71.080611,42.356606,4.877
-71.080672,42.356953,4.877
-71.080520,42.356908,4.877
-71.080149,42.356953,4.877
-71.080155,42.357034,4.877
-71.080502,42.357023,4.877
-71.080672,42.356969,4.877
-71.081107,42.356062,4.877
-71.080939,42.356028,4.877
-71.080708,42.356058,4.877
-71.080320,42.356010,4.877
-71.080417,42.356221,4.877
-71.080417,42.356368,4.877
-71.080490,42.356368,4.877
-71.080854,42.356237,4.877
-71.081109,42.356183,4.877
-71.084492,42.355287,4.877
-71.084411,42.355251,4.877
-71.084176,42.355377,4.877
-71.084399,42.355402,4.877
-71.084496,42.355321,4.877
-71.087271,42.353811,4.877
-71.087216,42.353761,4.877
-71.087228,42.353876,4.877
-71.090518,42.356419,4.877
-71.090421,42.356376,4.877
-71.090326,42.356440,4.877
-71.090372,42.356525,4.877
-71.090518,42.356419,4.877
-71.075733,42.361130,4.877
-71.075852,42.361056,4.877
-71.076168,42.361184,4.877
-71.076654,42.361211,4.877
-71.076900,42.361175,4.877
-71.076799,42.361054,4.877
-71.076435,42.360960,4.877
-71.076192,42.361001,4.877
-71.075858,42.360860,4.877
-71.075682,42.360540,4.877
-71.075877,42.360491,4.877
-71.076116,42.360257,4.877
-71.076459,42.359880,4.877
-71.076603,42.359906,4.877
-71.076532,42.360228,4.877
-71.076593,42.360318,4.877
-71.076860,42.360345,4.877
-71.077248,42.360452,4.877
-71.077443,42.360436,4.877
-71.077482,42.360311,4.877
-71.077473,42.360203,4.877
-71.077613,42.360175,4.877
-71.077477,42.360041,4.877
-71.077321,42.360018,4.877
-71.077239,42.360140,4.877
-71.077121,42.360077,4.877
-71.077166,42.359996,4.877
-71.077176,42.359889,4.877
-71.077040,42.359789,4.877
-71.077151,42.359616,4.877
-71.077418,42.359584,4.877
-71.077665,42.359663,4.877
-71.077743,42.359581,4.877
-71.077637,42.359469,4.877
-71.077476,42.359428,4.877
-71.077467,42.359361,4.877
-71.077661,42.359424,4.877
-71.077819,42.359447,4.877
-71.077947,42.359365,4.877
-71.077919,42.359275,4.877
-71.077763,42.359140,4.877
-71.078002,42.358960,4.877
-71.078014,42.358726,4.877
-71.078048,42.358519,4.877
-71.078312,42.358429,4.877
-71.078433,42.358294,4.877
-71.078303,42.358114,4.877
-71.078298,42.357880,4.877
-71.078415,42.357772,4.877
-71.078912,42.357683,4.877
-71.079154,42.357837,4.877
-71.079274,42.357817,4.877
-71.079337,42.357683,4.877
-71.079561,42.357565,4.877
-71.079725,42.357386,4.877
-71.079944,42.357390,4.877
-71.080230,42.357250,4.877
-71.080563,42.357191,4.877
-71.080811,42.357079,4.877
-71.080903,42.356932,4.877
-71.081850,42.356728,4.877
-71.082262,42.356761,4.877
-71.082432,42.356697,4.877
-71.082663,42.356645,4.877
-71.083027,42.356886,4.877
-71.083137,42.356890,4.877
-71.083367,42.356679,4.877
-71.083598,42.356703,4.877
-71.083768,42.356743,4.877
-71.084011,42.356651,4.877
-71.084241,42.356798,4.877
-71.084472,42.356980,4.877
-71.084672,42.356827,4.877
-71.084860,42.356760,4.877
-71.084970,42.356809,4.877
-71.084945,42.356894,4.877
-71.084732,42.357043,4.877
-71.084717,42.357313,4.877
-71.085188,42.357815,4.877
-71.085346,42.357906,4.877
-71.085559,42.357772,4.877
-71.085917,42.357683,4.877
-71.086187,42.357628,4.877
-71.086319,42.357754,4.877
-71.086217,42.357907,4.877
-71.085832,42.358112,4.877
-71.085814,42.358222,4.877
-71.086002,42.358406,4.877
-71.086220,42.358389,4.877
-71.086414,42.358462,4.877
-71.086727,42.358348,4.877
-71.086779,42.358195,4.877
-71.087248,42.357889,4.877
-71.087240,42.357720,4.877
-71.087251,42.357547,4.877
-71.087422,42.357432,4.877
-71.087598,42.357331,4.877
-71.087657,42.357124,4.877
-71.088126,42.357000,4.877
-71.088296,42.356905,4.877
-71.088492,42.357088,4.877
-71.088711,42.357466,4.877
-71.088623,42.357592,4.877
-71.088627,42.357655,4.877
-71.088821,42.357673,4.877
-71.089014,42.357412,4.877
-71.089182,42.357288,4.877
-71.089474,42.357285,4.877
-71.089923,42.357136,4.877
-71.090396,42.357099,4.877
-71.090846,42.356984,4.877
-71.091331,42.356840,4.877
-71.091574,42.356673,4.877
-71.091575,42.356485,4.877
-71.091271,42.356355,4.877
-71.091205,42.356269,4.877
-71.091127,42.355971,4.877
-71.091239,42.355872,4.877
-71.091161,42.355815,4.877
-71.091028,42.355860,4.877
-71.090918,42.355764,4.877
-71.090917,42.355404,4.877
-71.090790,42.355251,4.877
-71.090506,42.355154,4.877
-71.090374,42.354900,4.877
-71.090637,42.354666,4.877
-71.090591,42.354588,4.877
-71.090105,42.354553,4.877
-71.089559,42.354632,4.877
-71.089203,42.354855,4.877
-71.089243,42.354988,4.877
-71.089486,42.354986,4.877
-71.089858,42.355053,4.877
-71.089843,42.355296,4.877
-71.089619,42.355465,4.877
-71.089464,42.355449,4.877
-71.089255,42.355237,4.877
-71.088879,42.355054,4.877
-71.088600,42.355093,4.877
-71.088410,42.355431,4.877
-71.088260,42.355502,4.877
-71.087987,42.355512,4.877
-71.087745,42.355755,4.877
-71.087769,42.356026,4.877
-71.087940,42.356323,4.877
-71.087689,42.356285,4.877
-71.087564,42.356197,4.877
-71.087483,42.355935,4.877
-71.087343,42.355638,4.877
-71.087374,42.355426,4.877
-71.087374,42.355354,4.877
-71.087239,42.355377,4.877
-71.087021,42.355498,4.877
-71.086803,42.355383,4.877
-71.086560,42.355401,4.877
-71.086317,42.355250,4.877
-71.085977,42.355258,4.877
-71.085747,42.355295,4.877
-71.085729,42.355224,4.877
-71.086056,42.354990,4.877
-71.086354,42.354929,4.877
-71.086621,42.354797,4.877
-71.087058,42.354656,4.877
-71.087398,42.354579,4.877
-71.087859,42.354406,4.877
-71.088272,42.354292,4.877
-71.088685,42.354225,4.877
-71.089037,42.354069,4.877
-71.089390,42.354036,4.877
-71.089596,42.353820,4.877
-71.089496,42.353541,4.877
-71.089282,42.353379,4.877
-71.089340,42.353309,4.877
-71.089560,42.353226,4.877
-71.089425,42.353047,4.877
-71.089110,42.353025,4.877
-71.089061,42.353181,4.877
-71.088952,42.353238,4.877
-71.088503,42.353231,4.877
-71.087956,42.353622,4.877
-71.087531,42.353824,4.877
-71.087382,42.353748,4.877
-71.087346,42.353658,4.877
-71.087468,42.353550,4.877
-71.087386,42.353463,4.877
-71.087155,42.353423,4.877
-71.086993,42.353505,4.877
-71.086220,42.353556,4.877
-71.086038,42.353601,4.877
-71.085523,42.354108,4.877
-71.085407,42.354413,4.877
-71.085261,42.354444,4.877
-71.085159,42.354549,4.877
-71.084678,42.354726,4.877
-71.084240,42.354873,4.877
-71.083319,42.355292,4.877
-71.082942,42.355488,4.877
-71.082505,42.355633,4.877
-71.082044,42.355608,4.877
-71.081498,42.355572,4.877
-71.080988,42.355523,4.877
-71.080571,42.355530,4.877
-71.080393,42.355841,4.877
-71.080089,42.355923,4.877
-71.079725,42.355849,4.877
-71.078802,42.355969,4.877
-71.077770,42.356264,4.877
-71.076993,42.356369,4.877
-71.076472,42.356611,4.877
-71.075930,42.356926,4.877
-71.075903,42.357151,4.877
-71.075696,42.357529,4.877
-71.075637,42.357997,4.877
-71.075497,42.358285,4.877
-71.075457,42.358708,4.877
-71.075305,42.359059,4.877
-71.075210,42.359410,4.877
-71.075067,42.359563,4.877
-71.074795,42.359816,4.877
-71.074414,42.360077,4.877
-71.074285,42.360230,4.877
-71.074153,42.360680,4.877
-71.074189,42.361022,4.877
-71.074444,42.361167,4.877
-71.074942,42.361245,4.877
-71.075039,42.361155,4.877
-71.075233,42.361286,4.877
-71.075306,42.361481,4.877
-71.093522,42.355980,4.877
-71.093334,42.355958,4.877
-71.092958,42.356033,4.877
-71.092920,42.356116,4.877
-71.092876,42.356278,4.877
-71.092545,42.356340,4.877
-71.092361,42.356071,4.877
-71.092424,42.356003,4.877
-71.092630,42.356027,4.877
-71.092727,42.355911,4.877
-71.092922,42.355852,4.877
-71.093043,42.355831,4.877
-71.093262,42.355663,4.877
-71.093344,42.355737,4.877
-71.093347,42.355953,4.877
-71.093559,42.355953,4.877
-71.093723,42.355465,4.877
-71.093465,42.355467,4.877
-71.093759,42.355335,4.877
-71.093867,42.355359,4.877
-71.094489,42.355926,4.877
-71.094379,42.355956,4.877
-71.094342,42.355861,4.877
-71.094492,42.355890,4.877
-71.095289,42.352104,4.877
-71.094969,42.352091,4.877
-71.094728,42.351929,4.877
-71.094779,42.351850,4.877
-71.095316,42.351983,4.877
-71.095617,42.355584,4.877
-71.095280,42.355773,4.877
-71.095010,42.355846,4.877
-71.094921,42.355782,4.877
-71.095095,42.355679,4.877
-71.095503,42.355557,4.877
-71.095617,42.355584,4.877
-71.096370,42.354480,4.877
-71.096042,42.354706,4.877
-71.095853,42.354873,4.877
-71.095887,42.355008,4.877
-71.095787,42.355029,4.877
-71.095518,42.354882,4.877
-71.095543,42.354738,4.877
-71.095410,42.354642,4.877
-71.095192,42.354689,4.877
-71.094823,42.354918,4.877
-71.094769,42.354999,4.877
-71.094876,42.355015,4.877
-71.095058,42.354982,4.877
-71.095086,42.355107,4.877
-71.094828,42.355296,4.877
-71.094633,42.355339,4.877
-71.094476,42.355444,4.877
-71.094423,42.355350,4.877
-71.094589,42.355125,4.877
-71.094591,42.354990,4.877
-71.094451,42.354952,4.877
-71.094233,42.355002,4.877
-71.094277,42.354873,4.877
-71.094515,42.354747,4.877
-71.094474,42.354576,4.877
-71.094731,42.354406,4.877
-71.095240,42.354227,4.877
-71.095386,42.353996,4.877
-71.095653,42.353919,4.877
-71.095872,42.353944,4.877
-71.096066,42.354117,4.877
-71.096285,42.354170,4.877
-71.096476,42.354279,4.877
-71.097098,42.354067,4.877
-71.097025,42.354087,4.877
-71.097098,42.354025,4.877
-71.097106,42.354837,4.877
-71.096964,42.354887,4.877
-71.096805,42.354819,4.877
-71.097001,42.354701,4.877
-71.097161,42.354711,4.877
-71.101184,42.352434,4.877
-71.101044,42.352555,4.877
-71.100036,42.352616,4.877
-71.099583,42.352668,4.877
-71.099526,42.352866,4.877
-71.099453,42.353020,4.877
-71.098676,42.353276,4.877
-71.098021,42.353421,4.877
-71.097232,42.353567,4.877
-71.096309,42.353827,4.877
-71.096078,42.353826,4.877
-71.095945,42.353649,4.877
-71.095690,42.353485,4.877
-71.095289,42.353512,4.877
-71.095042,42.353550,4.877
-71.094854,42.353379,4.877
-71.094840,42.353209,4.877
-71.095156,42.353076,4.877
-71.095811,42.353041,4.877
-71.096382,42.353077,4.877
-71.097098,42.353058,4.877
-71.097948,42.352817,4.877
-71.098373,42.352822,4.877
-71.098907,42.352757,4.877
-71.099292,42.352686,4.877
-71.099278,42.352623,4.877
-71.099040,42.352590,4.877
-71.098713,42.352611,4.877
-71.098087,42.352578,4.877
-71.098044,42.352479,4.877
-71.098203,42.352172,4.877
-71.098309,42.352037,4.877
-71.098208,42.351695,4.877
-71.098251,42.351614,4.877
-71.098688,42.351687,4.877
-71.099173,42.351767,4.877
-71.099599,42.351889,4.877
-71.099963,42.351933,4.877
-71.100081,42.352109,4.877
-71.100279,42.352194,4.877
-71.100655,42.352192,4.877
-71.101031,42.352127,4.877
-71.101194,42.352271,4.877
-71.062389,42.368160,4.267
-71.062571,42.368103,4.267
-71.062546,42.369124,4.267
-71.062899,42.369202,4.267
-71.063117,42.369267,4.267
-71.063396,42.369263,4.267
-71.063554,42.369375,4.267
-71.064198,42.369267,4.267
-71.064100,42.369254,4.267
-71.065399,42.368758,4.267
-71.065739,42.368665,4.267
-71.065668,42.368584,4.267
-71.065609,42.368467,4.267
-71.065982,42.368351,4.267
-71.066371,42.368298,4.267
-71.066990,42.367993,4.267
-71.067330,42.367944,4.267
-71.067573,42.367777,4.267
-71.068180,42.367656,4.267
-71.068444,42.367477,4.267
-71.068370,42.368521,4.267
-71.068435,42.368404,4.267
-71.066274,42.369073,4.267
-71.066917,42.369157,4.267
-71.067429,42.369061,4.267
-71.069551,42.368337,4.267
-71.071104,42.367054,4.267
-71.070887,42.366821,4.267
-71.070961,42.366630,4.267
-71.070945,42.366459,4.267
-71.070654,42.366315,4.267
-71.070413,42.366249,4.267
-71.071105,42.368635,4.267
-71.070935,42.368460,4.267
-71.070668,42.368411,4.267
-71.070523,42.368247,4.267
-71.070292,42.368189,4.267
-71.069855,42.367973,4.267
-71.069537,42.367756,4.267
-71.069152,42.367585,4.267
-71.073373,42.367180,4.267
-71.073169,42.367391,4.267
-71.073181,42.367648,4.267
-71.073130,42.367783,4.267
-71.073145,42.367988,4.267
-71.074420,42.358363,4.267
-71.074274,42.358330,4.267
-71.074265,42.358177,4.267
-71.074371,42.358133,4.267
-71.074454,42.358222,4.267
-71.070316,42.365619,4.267
-71.070783,42.365154,4.267
-71.071360,42.365068,4.267
-71.071785,42.364925,4.267
-71.072185,42.364749,4.267
-71.072547,42.364524,4.267
-71.072807,42.364254,4.267
-71.073046,42.363984,4.267
-71.073364,42.363444,4.267
-71.073318,42.363237,4.267
-71.073359,42.363002,4.267
-71.073307,42.362831,4.267
-71.073376,42.362568,4.267
-71.073730,42.362687,4.267
-71.074059,42.362606,4.267
-71.074250,42.362505,4.267
-71.074423,42.362399,4.267
-71.074422,42.362156,4.267
-71.074349,42.361895,4.267
-71.074401,42.361787,4.267
-71.074262,42.361690,4.267
-71.073910,42.361664,4.267
-71.073718,42.361607,4.267
-71.074784,42.361937,4.267
-71.074893,42.362005,4.267
-71.075002,42.361926,4.267
-71.075022,42.361814,4.267
-71.074930,42.361750,4.267
-71.077710,42.362907,4.267
-71.077374,42.363155,4.267
-71.076726,42.363677,4.267
-71.076492,42.363984,4.267
-71.076083,42.364342,4.267
-71.075658,42.364625,4.267
-71.075342,42.364732,4.267
-71.075027,42.364937,4.267
-71.074747,42.365181,4.267
-71.074480,42.365533,4.267
-71.074369,42.365793,4.267
-71.077965,42.359533,4.267
-71.077977,42.359542,4.267
-71.077953,42.359757,4.267
-71.077897,42.359789,4.267
-71.077977,42.359774,4.267
-71.077977,42.359119,4.267
-71.077928,42.359161,4.267
-71.078644,42.362471,4.267
-71.078665,42.362462,4.267
-71.078685,42.362453,4.267
-71.078730,42.362453,4.267
-71.078722,42.362471,4.267
-71.078839,42.362498,4.267
-71.078839,42.362480,4.267
-71.080220,42.359320,4.267
-71.079919,42.359695,4.267
-71.079843,42.359672,4.267
-71.079822,42.359374,4.267
-71.079970,42.359221,4.267
-71.080251,42.359239,4.267
-71.079519,42.362498,4.267
-71.079747,42.362543,4.267
-71.079992,42.362585,4.267
-71.080162,42.362512,4.267
-71.080408,42.362525,4.267
-71.080587,42.362553,4.267
-71.080603,42.362552,4.267
-71.080696,42.362660,4.267
-71.081072,42.356107,4.267
-71.080976,42.356056,4.267
-71.080733,42.356100,4.267
-71.080478,42.356054,4.267
-71.080417,42.356134,4.267
-71.080563,42.356244,4.267
-71.081048,42.356169,4.267
-71.081522,42.358310,4.267
-71.081158,42.358436,4.267
-71.080976,42.358337,4.267
-71.081024,42.358232,4.267
-71.081425,42.358174,4.267
-71.081556,42.358276,4.267
-71.083793,42.359131,4.267
-71.083671,42.359079,4.267
-71.083234,42.359246,4.267
-71.083209,42.359383,4.267
-71.083391,42.359431,4.267
-71.084417,42.355341,4.267
-71.084352,42.355341,4.267
-71.084411,42.355353,4.267
-71.086227,42.355026,4.267
-71.086099,42.355062,4.267
-71.086196,42.355080,4.267
-71.086641,42.355161,4.267
-71.086633,42.355165,4.267
-71.087363,42.358366,4.267
-71.087167,42.358328,4.267
-71.086475,42.358544,4.267
-71.086232,42.358529,4.267
-71.085917,42.358623,4.267
-71.085650,42.358566,4.267
-71.085346,42.358534,4.267
-71.085188,42.358551,4.267
-71.085130,42.358456,4.267
-71.085273,42.358365,4.267
-71.085447,42.358177,4.267
-71.085104,42.357835,4.267
-71.084763,42.357457,4.267
-71.084533,42.357237,4.267
-71.084411,42.357186,4.267
-71.084168,42.357232,4.267
-71.084035,42.357208,4.267
-71.083671,42.356954,4.267
-71.083476,42.356945,4.267
-71.083379,42.357087,4.267
-71.083003,42.357073,4.267
-71.082712,42.356997,4.267
-71.082420,42.356890,4.267
-71.082141,42.356788,4.267
-71.081425,42.356977,4.267
-71.080648,42.357220,4.267
-71.080301,42.357394,4.267
-71.080068,42.357682,4.267
-71.080198,42.358006,4.267
-71.080107,42.358096,4.267
-71.080170,42.358375,4.267
-71.080162,42.358705,4.267
-71.079944,42.358379,4.267
-71.079494,42.358143,4.267
-71.079313,42.358015,4.267
-71.078972,42.357793,4.267
-71.078790,42.357755,4.267
-71.078520,42.357952,4.267
-71.078468,42.358150,4.267
-71.078528,42.358546,4.267
-71.078450,42.358576,4.267
-71.078208,42.358573,4.267
-71.078098,42.358672,4.267
-71.078135,42.358949,4.267
-71.078438,42.358911,4.267
-71.078790,42.358795,4.267
-71.078963,42.358816,4.267
-71.078778,42.359037,4.267
-71.078397,42.359257,4.267
-71.078184,42.359446,4.267
-71.078040,42.359672,4.267
-71.078147,42.359730,4.267
-71.078414,42.359735,4.267
-71.078636,42.359545,4.267
-71.078573,42.359374,4.267
-71.078620,42.359289,4.267
-71.078827,42.359211,4.267
-71.078889,42.359338,4.267
-71.078851,42.359536,4.267
-71.078626,42.359771,4.267
-71.078487,42.360005,4.267
-71.078637,42.360005,4.267
-71.078572,42.360107,4.267
-71.078526,42.360203,4.267
-71.078717,42.360239,4.267
-71.078851,42.360130,4.267
-71.079070,42.360057,4.267
-71.079268,42.359924,4.267
-71.079531,42.359773,4.267
-71.079895,42.359759,4.267
-71.079938,42.359834,4.267
-71.079822,42.360145,4.267
-71.079604,42.360225,4.267
-71.079540,42.360347,4.267
-71.079349,42.360422,4.267
-71.079057,42.360470,4.267
-71.078669,42.360613,4.267
-71.078414,42.360560,4.267
-71.078001,42.360548,4.267
-71.077587,42.360491,4.267
-71.077406,42.360583,4.267
-71.076976,42.360554,4.267
-71.076739,42.360413,4.267
-71.076454,42.360356,4.267
-71.076519,42.360158,4.267
-71.076556,42.359928,4.267
-71.076423,42.359958,4.267
-71.076065,42.360401,4.267
-71.075919,42.360680,4.267
-71.076435,42.360854,4.267
-71.076981,42.360922,4.267
-71.077250,42.360968,4.267
-71.077212,42.361082,4.267
-71.075743,42.362027,4.267
-71.076471,42.362175,4.267
-71.077042,42.362193,4.267
-71.077455,42.362201,4.267
-71.077649,42.362136,4.267
-71.077787,42.362228,4.267
-71.076663,42.361382,4.267
-71.076496,42.361317,4.267
-71.076144,42.361261,4.267
-71.075962,42.361231,4.267
-71.088453,42.357304,4.267
-71.088345,42.357215,4.267
-71.088235,42.357337,4.267
-71.088041,42.357399,4.267
-71.087811,42.357514,4.267
-71.087529,42.357646,4.267
-71.087774,42.357873,4.267
-71.087956,42.357917,4.267
-71.088109,42.357790,4.267
-71.088333,42.357697,4.267
-71.088391,42.357601,4.267
-71.088441,42.357376,4.267
-71.091004,42.353934,4.267
-71.091016,42.353902,4.267
-71.092243,42.355323,4.267
-71.092145,42.355275,4.267
-71.092107,42.355152,4.267
-71.092181,42.355123,4.267
-71.092243,42.355323,4.267
-71.092509,42.355806,4.267
-71.092316,42.355719,4.267
-71.092315,42.355562,4.267
-71.092573,42.355692,4.267
-71.094242,42.355251,4.267
-71.094099,42.355206,4.267
-71.094196,42.355276,4.267
-71.094922,42.353856,4.267
-71.094864,42.353781,4.267
-71.094743,42.353801,4.267
-71.094737,42.353856,4.267
-71.094913,42.353881,4.267
-71.094913,42.355451,4.267
-71.094777,42.355503,4.267
-71.094852,42.355548,4.267
-71.095975,42.351875,4.267
-71.095762,42.352118,4.267
-71.095471,42.352258,4.267
-71.095131,42.352193,4.267
-71.094767,42.352124,4.267
-71.094548,42.352150,4.267
-71.094148,42.352226,4.267
-71.093857,42.352199,4.267
-71.093864,42.351830,4.267
-71.094184,42.351757,4.267
-71.094633,42.351666,4.267
-71.095095,42.351794,4.267
-71.095629,42.351840,4.267
-71.095973,42.351857,4.267
-71.097389,42.355083,4.267
-71.097632,42.355035,4.267
-71.098410,42.354810,4.267
-71.098457,42.354711,4.267
-71.098288,42.354511,4.267
-71.098177,42.354513,4.267
-71.097972,42.354629,4.267
-71.097741,42.354601,4.267
-71.097571,42.354634,4.267
-71.097365,42.354531,4.267
-71.096977,42.354608,4.267
-71.096467,42.354874,4.267
-71.096248,42.354763,4.267
-71.096248,42.354614,4.267
-71.096527,42.354395,4.267
-71.096770,42.354178,4.267
-71.097037,42.354205,4.267
-71.097389,42.353986,4.267
-71.097763,42.353847,4.267
-71.097854,42.353694,4.267
-71.098130,42.353621,4.267
-71.098470,42.353693,4.267
-71.098749,42.353819,4.267
-71.098964,42.353730,4.267
-71.099141,42.353523,4.267
-71.099186,42.353370,4.267
-71.099453,42.353416,4.267
-71.099696,42.353330,4.267
-71.100058,42.353127,4.267
-71.100257,42.352866,4.267
-71.100279,42.352704,4.267
-71.100643,42.352683,4.267
-71.101141,42.352607,4.267
-71.101282,42.352461,4.267
-71.101271,42.352172,4.267
-71.100874,42.352013,4.267
-71.100352,42.351950,4.267
-71.099611,42.351837,4.267
-71.099162,42.351705,4.267
-71.098701,42.351618,4.267
-71.098203,42.351457,4.267
-71.097948,42.351533,4.267
-71.097890,42.351686,4.267
-71.098064,42.351983,4.267
-71.097987,42.352316,4.267
-71.097785,42.352370,4.267
-71.097851,42.352485,4.267
-71.097917,42.352659,4.267
-71.097499,42.352841,4.267
-71.096782,42.353022,4.267
-71.096090,42.353007,4.267
-71.095653,42.352936,4.267
-71.095030,42.353028,4.267
-71.094716,42.353136,4.267
-71.094676,42.353334,4.267
-71.094575,42.353586,4.267
-71.094634,42.353811,4.267
-71.094602,42.353919,4.267
-71.094651,42.354081,4.267
-71.094467,42.354297,4.267
-71.094373,42.354603,4.267
-71.094325,42.354738,4.267
-71.093941,42.354900,4.267
-71.093931,42.355170,4.267
-71.093306,42.355413,4.267
-71.092982,42.355623,4.267
-71.092800,42.355595,4.267
-71.092630,42.355768,4.267
-71.092468,42.355917,4.267
-71.092314,42.356089,4.267
-71.092624,42.356476,4.267
-71.092752,42.356614,4.267
-71.092915,42.356476,4.267
-71.093286,42.356136,4.267
-71.093796,42.356054,4.267
-71.094099,42.356096,4.267
-71.094876,42.355936,4.267
-71.095508,42.355749,4.267
-71.095903,42.355620,4.267
-71.095997,42.355485,4.267
-71.095665,42.355415,4.267
-71.095131,42.355444,4.267
-71.095023,42.355413,4.267
-71.095273,42.355260,4.267
-71.095344,42.355071,4.267
-71.095495,42.355043,4.267
-71.095708,42.355170,4.267
-71.095835,42.355347,4.267
-71.096030,42.355313,4.267
-71.096281,42.355251,4.267
-71.096600,42.355147,4.267
-71.096791,42.355044,4.267
-71.087871,42.358288,4.267
-71.088013,42.358204,4.267
-71.088405,42.357976,4.267
-71.088697,42.357979,4.267
-71.089277,42.357745,4.267
-71.089428,42.357547,4.267
-71.089692,42.357465,4.267
-71.089972,42.357347,4.267
-71.090445,42.357220,4.267
-71.090894,42.357089,4.267
-71.091441,42.356932,4.267
-71.091720,42.356800,4.267
-71.091803,42.356566,4.267
-71.091574,42.356219,4.267
-71.091347,42.356053,4.267
-71.091388,42.355854,4.267
-71.091209,42.355656,4.267
-71.091068,42.355242,4.267
-71.090688,42.355089,4.267
-71.090569,42.354936,4.267
-71.090644,42.354810,4.267
-71.090908,42.354738,4.267
-71.090846,42.354497,4.267
-71.090797,42.354369,4.267
-71.090967,42.354353,4.267
-71.091465,42.354297,4.267
-71.091817,42.354292,4.267
-71.092278,42.354460,4.267
-71.092752,42.354458,4.267
-71.093080,42.354345,4.267
-71.093132,42.354225,4.267
-71.092812,42.354171,4.267
-71.092181,42.354074,4.267
-71.091780,42.354090,4.267
-71.091343,42.354028,4.267
-71.090870,42.354156,4.267
-71.090518,42.354364,4.267
-71.089498,42.354525,4.267
-71.089191,42.354657,4.267
-71.088964,42.354932,4.267
-71.088673,42.354978,4.267
-71.088265,42.355161,4.267
-71.088050,42.355134,4.267
-71.087823,42.354945,4.267
-71.087713,42.354927,4.267
-71.087549,42.355071,4.267
-71.087410,42.355133,4.267
-71.087204,42.355109,4.267
-71.086975,42.355044,4.267
-71.086735,42.355062,4.267
-71.086674,42.354909,4.267
-71.086700,42.354801,4.267
-71.087119,42.354655,4.267
-71.087349,42.354622,4.267
-71.087883,42.354424,4.267
-71.088284,42.354318,4.267
-71.088588,42.354337,4.267
-71.088770,42.354338,4.267
-71.088872,42.354198,4.267
-71.089219,42.354139,4.267
-71.089516,42.354018,4.267
-71.089658,42.353775,4.267
-71.089396,42.353388,4.267
-71.089632,42.353325,4.267
-71.089617,42.353127,4.267
-71.089328,42.352932,4.267
-71.088879,42.352819,4.267
-71.088722,42.352893,4.267
-71.088466,42.353113,4.267
-71.088322,42.353280,4.267
-71.088053,42.353532,4.267
-71.087786,42.353667,4.267
-71.087531,42.353761,4.267
-71.087507,42.353686,4.267
-71.087589,42.353568,4.267
-71.087422,42.353347,4.267
-71.087252,42.353296,4.267
